col1	col2	col3	col4	col5
0	3038	2	房产证	房东说老婆离婚买来过渡现在想置换新房
0	3038	3	配套教育 楼梯房咯	第几套房
0	3038	4	您好请问房子周边学校	暂时还不能土地出让金还交不了
0	3039	0	户型185看一下	6月底首付
1	3039	1	房子有产证	110万价格业主应该不会卖
0	3040	0	房子不能看房	需要谈谈
0	3040	1	套房源价格优惠空间	安排避开孩子午睡时间
0	3040	2	明珠不	很多优质中高楼层
0	3040	3	房子有税	看
0	3040	4	一层方便看都看看	小区
1	3041	0	您好请问做最低首付税费分别	考虑155四室不带花园
0	3041	1	您好请问户型优缺点	联系
0	3041	2	清水	方便留个电话
0	3042	0	房子价格能谈	看3面采光双阳台
1	3042	1	税少	南区北区
1	3042	2	几期	看看提前约一下
1	3043	0	你好想看一下这套房子	户型都朝北
1	3043	1	能够看房	方便手机号新房子第一时间联系发给您
1	3043	2	想了解一下房子	七彩小镇富力中心港丽中心
0	3043	3	北一路	您好
1	3043	4	其他费用议价空间	方便说下需求帮匹配几套房子
1	3044	0	2号楼十字路口四楼毛胚	这套房子8楼中高层楼总楼层12层
0	3044	1	装修	方便留一下电话微信
0	3045	0	9个点税	方便业主约个时间
0	3045	1	您好请问房子周边学校	小区旁边直达五羊新城车次
0	3045	2	有证	不是说没回来
0	3045	3	保利今晚看	没
0	3045	4	您好请问户型优缺点	住宅
0	3046	0	428万房子最低钱	房子价格
0	3046	1	有没有装修好点	几点过来
0	3046	2	看房不	😲
0	3047	0	你好房子40年房本	业主谈下
0	3047	1	家具家电带	房子差额税大概5.6万左右
0	3047	2	几期吵	1个点税
1	3048	0	房子产证几个人	包好
1	3048	1	谢谢六十多万不含家私	一个点契税
1	3048	2	房子税高	看房方便
1	3049	0	想看看	好
0	3049	1	不能贷款	帮找产权证房子
0	3049	2	看	南面没有房子
1	3050	0	房本行	相对来说没有十一好
1	3050	1	简装	价格
0	3050	2	几年后没大税	房子改造空间特别大楼上横梁不能动地方都敲
1	3051	0	您好请问房子周边学校	60万以内3中学区房 只能考虑1房
0	3051	1	90万谈	这套房子房东很熟打个招呼带去看
0	3051	2	周期 	满
0	3051	3	车位房产证	一期
0	3051	4	一套方便看房	近期没有
0	3052	0	您好正在看蓝光中央天地小区成交信息	没有满五
0	3052	1	二楼底价	中间套
0	3052	2	看	帮助
0	3053	0	税	好看看
0	3053	1	农业银行	时间看房
0	3053	2	配套	首套二套
0	3054	0	套房源价格优惠空间	好
0	3054	1	晒不到太阳	您好
0	3054	2	最上面户型从早到晚都见不上太阳	郑老师看看约
0	3055	0	没什么议价空间	估计一两万余地
0	3055	1	房子看	钥匙
1	3055	2	价格还谈	中介费3个点
0	3056	0	贷满	😊😊
1	3056	1	好很了解孩子陪读买一套问房东75万卖不	建设基本完善
0	3056	2	户型	房子遮挡
0	3057	0	房东包增值税	方便加个微信到时候直接发给您看
0	3057	1	家具家电送	满五唯一没有个人所得税
0	3057	2	价格还聊	好没问题一起约
0	3057	3	下周想看看	最近几天成交很多
0	3058	0	附近生活方便	意向找新华联3房带装修  
0	3058	1	配套	看到房子
0	3058	2	套房源价格优惠空间	此房二手房
0	3059	0	想明天去小区看房	都差不多
0	3059	1	买二手装修税	约一下
0	3059	2	周边生活配套设施	房子白云新村小学教师进修学校附属中学
0	3059	3	您好正在看恒鼎博邑郡房子	原值125万
0	3059	4	二楼采光	房子楼层高不会吵
1	3060	0	您好请问房子周边学校	好方便留个电话
0	3060	1	看	房东急卖会同意出不急卖房东不肯出
0	3060	2	贷款	先看看户型没觉得
1	3061	0	啥时候满	不
1	3061	1	楼盘附近设施	14楼
0	3061	2	不能约起来看一下	2020年12月交
0	3062	0	确定看哈	翠拥和翠华里面靠山
0	3062	1	其他费用议价空间	您好
1	3062	2	看	空间
1	3063	0	一期二期	住宅便宜
0	3063	1	配套小学	好
1	3063	2	主路	留个联系方式
1	3064	0	人民公园	双阳户型采光很好
0	3064	1	东区西区	不好意思信号不太好
0	3064	2	吵马路	上芬小学
0	3065	0	能够看房	稍等一下
0	3065	1	您好请问房子周边学校	税费中介费按揭费
0	3065	2	八楼靠近高压线	下午三点肯德基
0	3066	0	有税	2020年6月
0	3066	1	还讲	需要预约
0	3066	2	好很了解孩子陪读买一套问房东75万卖不	详细介绍一下
0	3067	0	您好正在看成都玩家房子	讲一下一师附小中学情况
0	3067	1	您好请问房子周边学校	明天上班约一下房东
0	3067	2	房性价比	说哪套房子
0	3068	0	税费	目前挂牌价3万到3.8万不具体看楼层朝向
1	3068	1	您好请问房子周边学校	低税
0	3068	2	看房不	需要学区
0	3069	0	想看下这套	罗湖相对合适下
0	3069	1	满能上	不先看下房子
0	3069	2	全款	青白江考虑
0	3070	0	有证没得	附近目前鑫江花漾里
0	3070	1	你好   看房	金马香颂居和尚东紫御两个小区地铁口50100米
0	3070	2	明天想去看房子	这套朝南没空间
1	3071	0	您好请问房子周边学校	每个房子住租客不😅
0	3071	1	艺术学院电梯房有房产证	我加微信
0	3071	2	满几年	我发看看
1	3072	0	晚上时间了解房子	有点空间
0	3072	1	看看	下班比较晚现在看房
0	3072	2	48中本部	好
1	3073	0	小邱带看看这套房子	咨询房子很优质有空看看
1	3073	1	满二	约好联系时间
0	3073	2	靠近公路	贷款
1	3074	0	装修	没去过
1	3074	1	这种满五唯一税少	稍一会先给看一下水墨房子
1	3074	2	您好正在看绿城水晶蓝湾房子	俩价
1	3074	3	海景城6栋是不是税费很高	改出来厕所
1	3074	4	首师大附中新建	留个联系方式
0	3075	0	房产证	推荐链家线上看房工具非常强大不出门720度全方位了解想要看房源信息发给您链接你点进去操作24h在线需要沟通随时联系
1	3075	1	 采光遮挡	背后
0	3075	2	学位配套	钥匙随时看
0	3075	3	装修	房东首付130以下不考虑公积金
0	3075	4	不影响采光	那天过来带看一下  觉得房子合适 谈价格
1	3076	0	拆和税比较高	现在想卖腾个放票
0	3076	1	明天下午看	您好北京链家统一收费居间服务费成交价2.2%保障服务费成交价0.5%一共2.7%
0	3076	2	看房	房子看中价格可谈
0	3077	0	带我去看看不😁	您好
0	3077	1	您好请问户型优缺点	周四确定
0	3077	2	套房看	1楼光线不好
0	3077	3	最低大概	想少贷一点儿
0	3077	4	您好请问套房源首付	稍
1	3078	0	最低见过	满五唯一
1	3078	1	税费大概	这种房子不公积金贷款不落户噢
0	3078	2	证过	时间带看看
0	3079	0	看说一下	感觉咋样
0	3079	1	您好房子看	这是总价150万左右房子看看
0	3079	2	我想看哈房子	厨房改右边
0	3079	3	没什么要求户型方正就行别靠路	好带线上看看
0	3079	4	您好想咨询东基童梦天下小区	房子看
1	3080	0	看房方便	网上报名
1	3080	1	房子看不	看
0	3080	2	您好正在看和润幸福城房子	👌
0	3081	0	您好请问房子周边学校	总预算大约
0	3081	1	侨力大厦房子看房	您好
0	3081	2	税	一楼商业门面
1	3082	0	价格谈	总高5层房子3楼
0	3082	1	价格最低	看一下
0	3082	2	我发房子看	价格再不断调低
1	3083	0	随时看	看周末来看房
0	3083	1	总层17层光线还好	商用
0	3083	2	 都精装	建议您实地过来看看
0	3084	0	能够看房	稍
1	3084	1	你好 满几年	房证
1	3084	2	明天方便去看看不	谈空间不大
1	3085	0	套房源价格优惠空间	龙岗小学深中学校
0	3085	1	采光是不是比较差	看
0	3085	2	路上	划片张店一中
1	3086	0	请问这套几期	问问
0	3086	1	周边配套	步行10分钟学校
0	3086	2	房间内家具房东都搬走	几套房子先看看
0	3086	3	265含家具家电	下
0	3086	4	首付不是三成	景区里医院
0	3087	0	主要价钱看看不能商量	不算南北通透
1	3087	1	配套	您好
0	3087	2	有没有老证	刚刚带客户看过本房回来
0	3087	3	没满交税	油烟机
0	3087	4	价格商量	房子卖 感兴趣带去看看
1	3088	0	大概余地	看时间
0	3088	1	南北通透	配套都没有问题
0	3088	2	价格还谈	满5年
0	3088	3	挡阳光	中介费两个点
0	3088	4	看看	手机号方便加一下微信
1	3089	0	您好请问房子周边学校	楼层
0	3089	1	房子有税	明天时间看房子
0	3089	2	300可能	房主配合满二过户
0	3089	3	那能看	广清互贷
0	3089	4	房子可看	介绍一下
0	3090	0	您好请问户型优缺点	业主540左右
0	3090	1	不要求配套	现在年龄
0	3090	2	上次交易	还易世达
0	3090	3	看房方便	合肥证
0	3090	4	一期二期	首付大概33万
1	3091	0	这套现在看	价格基本上三五万空间
0	3091	1	能够看房	你好
0	3091	2	地段	PHONE电话欢迎随时咨询
1	3092	0	南里340左右	钥匙
0	3092	1	好久看房	前天刚降五万
0	3092	2	能够看房	价格 谈
0	3092	3	卖不满两年	本部调剂概率大
0	3092	4	套房源价格优惠空间	没差太多
0	3093	0	今天想去看看安排	8592都
0	3093	1	现在看	考虑学校看看绿都澜湾房子
0	3093	2	东区西区	房本都五年外
0	3094	0	宝山位置	发给您
1	3094	1	其他费用议价空间	位置要求
0	3094	2	带看下	今年价格方面还没有沟通
1	3095	0	户型	5楼
0	3095	1	最低价位带家电家具	不临街视野非常棒之前业主谈过
0	3095	2	户型	老师考虑基装
0	3096	0	采光电梯房低担心采光	明年5月份满2
0	3096	1	房东价格下降空间	您好
0	3096	2	还要多久满2	客厅102国道楼层高声音不大
0	3097	0	您好想咨询恒大国香山小区	房子电梯中间楼层
0	3097	1	看房	岳阳道现在最便宜拆间230左右
0	3097	2	房子对口学校	看到之前咨询都总价比较高
0	3097	3	您好请问这套房子随时带看	方便明天去房子看一下最终房子位置户型装修合适报价有利于房子成交
0	3097	4	再	新房二手都不知道预算
1	3098	0	星河带学校	方便
0	3098	1	家具全带走	不知道说哪套房子
0	3098	2	能够看房	问好以后联系
0	3098	3	麻烦带看一下这套房子	都中间位置660栋楼
0	3098	4	150有证	好
1	3099	0	位置	A8
1	3099	1	210 晚上不能看房	您好
0	3099	2	120双税接受	看房子
0	3100	0	您好请问房子周边学校	没有满两年
1	3100	1	侨力大厦房子看房	方便留个联系方式找一下类似最便宜房子
1	3100	2	小区几期房子	方便留个电话
1	3101	0	想看看房子	理解
0	3101	1	房东家具家电牌子	带行知小学
1	3102	0	房产证	小区南门
1	3102	1	学区	你宏联来看
1	3102	2	看房方便	约一下看不全看不出户型
1	3103	0	采光	酒店式公寓
0	3103	1	现在看	 房东自住 提前房东约好
1	3103	2	房子听说满四	业主诚心卖
1	3104	0	您好请问随时带看	没有关系
0	3104	1	一会看	招商4期110平和180平
0	3105	0	靠近川沙路	😁
1	3105	1	晚上现在好看房子	900米2号线附近新之城荟聚
1	3105	2	看房方便	A7目前没什么性价比高房源
1	3106	0	首付五成加上税是	看中找房东谈价
1	3106	1	花园看	价格确实优惠顶楼来说
0	3106	2	看房方便	随时看房有空
0	3106	3	您好请问房子周边学校	学区房议价空间没有大估计研究1万左右  可能还看贷款全款
0	3106	4	小学	售后公房抵税
1	3107	0	转让时带家具电器	房子公积金贷45万
0	3107	1	遮挡	3期
0	3107	2	看不	户口迁出
0	3107	3	请问这套房子二套首付几成	这套毛坯
0	3107	4	房子	这套很笋很眼光
0	3108	0	房本行	3楼
0	3108	1	这周找时间去看看	留个联系方式发给您看看
0	3108	2	最低钱	不是19楼
0	3109	0	您好请问房子周边学校	这套房子锦云南园沙河口区
0	3109	1	税费大概钱	这是一层没有厨房
0	3109	2	100这套装修	这套房子比较中意
0	3109	3	五户西边南北通透	😂😂怕出来新房子还没联系上卖
0	3109	4	一期二期	搜不到你加PHONE
1	3110	0	看不	钥匙随时看房
0	3110	1	看房	放心不会每天骚扰
0	3110	2	方便看看	教育局每年都会调整
0	3110	3	房产证	没有几期之分
0	3110	4	看上面毛坯	加微信
1	3111	0	这套情况	小区之前成交东南都1500查下链家成交记录
1	3111	1	配套教育	价格空间
1	3111	2	学区	不房主见面谈谈
0	3112	0	124便宜	比较年轻化
0	3112	1	挡阳光	不行谈谈试试
0	3112	2	看房	落户事情看是否是北京户口是否符合北京户口要求这套房子里面没有户口
1	3113	0	想看下房子	对口沪太路第一小学
0	3113	1	房子房本人	看中商量
0	3113	2	套房源价格优惠空间	钥匙 店面九点半开门 才能钥匙
1	3114	0	毛坯	有空带去现场看一下房子
1	3114	1	一带配套小学	公寓
0	3114	2	房价带家具	您好
0	3114	3	目前位置	好
0	3114	4	钱心里价位	您好
0	3115	0	看房方便	紧邻伊河路小学
0	3115	1	房子价格谈	没有装修
0	3115	2	现在觉得配套一般般	你好
1	3116	0	价格最低卖	高
1	3116	1	初中101	315万底价
0	3116	2	先找时间看看	了解
0	3116	3	全款买	聊一点
0	3116	4	目前没有遮挡两居室	买房投资自住
1	3117	0	想问下25税最低做到	房子卖想买房
0	3117	1	不是二期	您好
0	3117	2	赠家具家电赠地下室	好现在约电话
0	3118	0	几期呐	  考虑一下
0	3118	1	您好正在看中惠广场房子	窗户外面晒
0	3118	2	房子有没有高税	先带看下VR了解下房子大概户型
0	3119	0	2号楼高税	都青白江不错新房
0	3119	1	这套明天看房	楼层高
0	3119	2	有没有装修好小区	周边泡小境界
0	3120	0	满几	稍
0	3120	1	你好产证满是2年	这套房子还出售方便看房
0	3120	2	请问和平里不满五年毛胚房钱税金	需要的话看一下这套房子
1	3121	0	时间去看看	考虑
1	3121	1	降价空间	没有个税不代表没有增值税
0	3121	2	这套房子一起看	正规两房
0	3121	3	不动产证	住宅都贵
0	3121	4	没说房主承担契税这种房子契税 	好
1	3122	0	贷款	😊
1	3122	1	您好请问房子周边学校	带东西 有个专门测量宽度
0	3122	2	带家具	婚床都商量
0	3123	0	是不是靠河边	湾里太平镇
1	3123	1	您好请问房子周边学校	不安全
1	3123	2	税是算	好
0	3123	3	您好请问房子周边学校	想看
0	3123	4	房本几年	好
1	3124	0	东边西边	行
1	3124	1	房子国亭几期	具体看购房资质老师
1	3124	2	办证	看看几套
1	3124	3	好商量一下能谈下来大概均价小区	这套顶复时间过来看看
0	3124	4	这套房子下午看	满四年
1	3125	0	老闵行周边配套	目前不可能
0	3125	1	你好请问房子配套学区	好大概时间看房
0	3125	2	花园看	性价比挺高直接对口华一初
1	3126	0	家电没有	全款力度肯定大
1	3126	1	看房	留个联系方式明天有空直接带过去看看房子
0	3126	2	东边西边	好👌🏻
1	3127	0	位置	可能理解错
0	3127	1	周边配套	东亭
0	3127	2	这套房子房本	现场看看反正不错性价比很高
1	3128	0	初中	钱姐房子买好了吗
0	3128	1	该房楼层谢谢采光	南院
0	3128	2	位置㥪	房主全屋定制衣柜榻榻米都拿走
0	3129	0	周边生活配套设施	电话问问租客在家不
